n,F
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0.0454545454545455
23,0.0434782608695652
24,0.0416666666666667
25,0.04
26,0.0384615384615385
27,0.037037037037037
28,0.0357142857142857
29,0.0344827586206897
30,0.0333333333333333
31,0.032258064516129
32,0.03125
33,0.0303030303030303
34,0.0294117647058824
35,0.0285714285714286
36,0.0277777777777778
37,0.027027027027027
38,0.0263157894736842
39,0.0256410256410256
40,0.025
41,0.024390243902439
42,0.0238095238095238
43,0.0232558139534884
44,0.0227272727272727
45,0.0222222222222222
46,0.0217391304347826
47,0.0212765957446809
48,0.0208333333333333
49,0.0204081632653061
50,0.02
51,0.0196078431372549
52,0.0192307692307692
53,0.0188679245283019
54,0.0185185185185185
55,0.0181818181818182
56,0.0178571428571429
57,0.0175438596491228
58,0.0172413793103448
59,0.0169491525423729
60,0.0166666666666667
61,0.0163934426229508
62,0.0161290322580645
63,0.0158730158730159
64,0.015625
65,0.0153846153846154
66,0.0151515151515152
67,0.0149253731343284
68,0.0147058823529412
69,0.0144927536231884
70,0.0142857142857143
71,0.0140845070422535
72,0.0138888888888889
73,0.0136986301369863
74,0.0135135135135135
75,0.0133333333333333
76,0.0131578947368421
77,0.012987012987013
78,0.0128205128205128
79,0.0126582278481013
80,0.0125
81,0.0123456790123457
82,0.0121951219512195
83,0.0120481927710843
84,0.0119047619047619
85,0.0117647058823529
86,0.0116279069767442
87,0.0114942528735632
88,0.0113636363636364
89,0.0112359550561798
90,0.0111111111111111
91,0.010989010989011
92,0.0108695652173913
93,0.010752688172043
94,0.0106382978723404
95,0.0105263157894737
96,0.0104166666666667
97,0.0103092783505155
98,0.0102040816326531
99,0.0101010101010101
100,0.01
101,0.0099009900990099
102,0.00980392156862745
103,0.00970873786407767
104,0.00961538461538462
105,0.00952380952380952
106,0.00943396226415094
107,0.00934579439252336
108,0.00925925925925926
109,0.00917431192660551
110,0.00909090909090909
111,0.00900900900900901
112,0.00892857142857143
113,0.00884955752212389
114,0.0087719298245614
115,0.00869565217391304
116,0.00862068965517241
117,0.00854700854700855
118,0.00847457627118644
