n,F
1,0
2,0
3,0
4,0
5,0
6,0.166666666666667
7,0.142857142857143
8,0.125
9,0.111111111111111
10,0.1
11,0.0909090909090909
12,0.0833333333333333
13,0.0769230769230769
14,0.0714285714285714
15,0.0666666666666667
16,0.0625
17,0.117647058823529
18,0.111111111111111
19,0.105263157894737
20,0.1
21,0.0952380952380952
22,0.0909090909090909
23,0.0869565217391304
24,0.0833333333333333
25,0.08
26,0.0769230769230769
27,0.0740740740740741
28,0.0714285714285714
29,0.0689655172413793
30,0.0666666666666667
31,0.0645161290322581
32,0.0625
33,0.0606060606060606
34,0.0588235294117647
35,0.0571428571428571
36,0.0555555555555556
37,0.0540540540540541
38,0.0526315789473684
39,0.0512820512820513
40,0.05
41,0.0487804878048781
42,0.0476190476190476
43,0.0465116279069767
44,0.0454545454545455
45,0.0444444444444444
46,0.0652173913043478
47,0.0638297872340425
48,0.0625
49,0.0612244897959184
50,0.06
51,0.0588235294117647
52,0.0576923076923077
53,0.0566037735849057
54,0.0555555555555556
55,0.0545454545454545
56,0.0535714285714286
57,0.0526315789473684
58,0.0517241379310345
59,0.0508474576271186
60,0.05
61,0.0655737704918033
62,0.0645161290322581
63,0.0634920634920635
64,0.0625
65,0.0615384615384615
66,0.0606060606060606
67,0.0597014925373134
68,0.0588235294117647
69,0.0579710144927536
70,0.0571428571428571
71,0.0563380281690141
72,0.0555555555555556
73,0.0547945205479452
74,0.0540540540540541
75,0.0533333333333333
76,0.0526315789473684
77,0.051948051948052
78,0.0512820512820513
79,0.0506329113924051
80,0.05
81,0.0493827160493827
82,0.0487804878048781
83,0.0602409638554217
84,0.0595238095238095
85,0.0588235294117647
86,0.0581395348837209
87,0.0574712643678161
88,0.0568181818181818
89,0.0561797752808989
90,0.0555555555555556
91,0.0549450549450549
92,0.0543478260869565
93,0.0537634408602151
94,0.0531914893617021
95,0.0526315789473684
96,0.0520833333333333
97,0.0515463917525773
98,0.0510204081632653
99,0.0505050505050505
100,0.05
101,0.0495049504950495
102,0.0490196078431373
103,0.0485436893203883
104,0.0480769230769231
105,0.0476190476190476
106,0.0471698113207547
107,0.0467289719626168
108,0.0462962962962963
109,0.0458715596330275
110,0.0454545454545455
111,0.045045045045045
