n,F
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0.0285714285714286
36,0.0277777777777778
37,0.027027027027027
38,0.0263157894736842
39,0.0512820512820513
40,0.05
41,0.0487804878048781
42,0.0476190476190476
43,0.0465116279069767
44,0.0454545454545455
45,0.0444444444444444
46,0.0434782608695652
47,0.0425531914893617
48,0.0416666666666667
49,0.0408163265306122
50,0.04
51,0.0392156862745098
52,0.0384615384615385
53,0.0377358490566038
54,0.037037037037037
55,0.0363636363636364
56,0.0357142857142857
57,0.0350877192982456
58,0.0344827586206897
59,0.0338983050847458
60,0.0333333333333333
61,0.0327868852459016
62,0.032258064516129
63,0.0317460317460317
64,0.03125
65,0.0307692307692308
66,0.0303030303030303
67,0.0447761194029851
68,0.0441176470588235
69,0.0434782608695652
70,0.0428571428571429
71,0.0422535211267606
72,0.0416666666666667
73,0.0410958904109589
74,0.0405405405405405
75,0.0533333333333333
76,0.0526315789473684
77,0.051948051948052
78,0.0512820512820513
79,0.0506329113924051
80,0.05
81,0.0493827160493827
82,0.0487804878048781
83,0.0481927710843374
84,0.0476190476190476
85,0.0470588235294118
86,0.0465116279069767
87,0.0459770114942529
88,0.0454545454545455
89,0.0449438202247191
90,0.0444444444444444
91,0.043956043956044
92,0.0434782608695652
93,0.043010752688172
94,0.0425531914893617
95,0.0421052631578947
96,0.0416666666666667
97,0.0412371134020619
98,0.0408163265306122
99,0.0404040404040404
100,0.04
101,0.0396039603960396
102,0.0392156862745098
103,0.0388349514563107
104,0.0384615384615385
105,0.0380952380952381
106,0.0377358490566038
107,0.0467289719626168
108,0.0462962962962963
109,0.0458715596330275
110,0.0454545454545455
111,0.045045045045045
112,0.0446428571428571
113,0.0442477876106195
114,0.043859649122807
115,0.0434782608695652
116,0.0431034482758621
117,0.0427350427350427
118,0.0423728813559322
119,0.0420168067226891
120,0.0416666666666667
121,0.0413223140495868
122,0.040983606557377
123,0.040650406504065
124,0.0403225806451613
125,0.04
126,0.0396825396825397
127,0.0393700787401575
